@relation Twitter

@attribute sentiment {pos,neg}
@attribute text string

@data
pos,'hahaha I will do my best for you. She\'s really sweet. '
pos,'I think I dont know what Quorn meatballs are haha  But I love meatballs in general so i bet they arre yummy!'
pos,'ok trying to reach my husband and I know he LOVES twitter.. so husband please call me thanks sorry for other followers'
pos,'\"not to do list\" oh, that list would be unmanageable. '
pos,'Oh yes...Been there... I now have a backup minifridge next to the big fridge so I don\'t lose my insulin (or my diet cokes!) '
pos,'glad to be Kevin\'s new follower...amen. '
pos,'i ain\'t the kind to just hang around....  ? URL'
pos,'Still working on fixing my blog; realizing posts have been butchered in the process; some of my best content is gone.  '
pos,'Just got busted by my boss\' boss rockin\' out at my desk.  It was a great drum solo.  '
pos,'omg! have burger king  run out of items to sell? i\'d like to meet the person who ran the feasibility study on this one '
pos,'MMMMM that sounds DELICIOUS!!! '
pos,'Just left the neighborhood xmas party.  Dylan was Santa!  Fun times...off to dinner with friends '
pos,'twitterific  is lighter to run (on my stretched MBA)  but i\'m loving the group thing and other small stuff on tweetdeck!'
pos,'I got my beloved sky flakes some sharp cheddar and Rudolph the Red-Nosed Reindeer on the TV. Life can\'t get any better than this '
pos,'Happy holidays to you and yours  Hope you\'re having a grand time!'
pos,'About  7 hours left in the \'Caption Contest\' / podcast with John Roncz is up / and the perfect paper airplane! / all at www.airpigz.com : )'
pos,'Snowing in Ghettocrest!  - URL'
pos,'thats always good '
pos,'yes! prague looks like a nice place to visit!... hmm now i want a IVF vacay  hahaha'
pos,'Hope you feel batter... '
pos,'i mean visit Alaska... haha. I know that! and if you guys take the train down... no driving problems for you! '
pos,'krista ended up going to motown. hung out with addie and marty today. we saw yes man. it was a cute movie.  LOVE zooey deschanel.'
pos,'Congrats!!!  It\'s well deserved...'
pos,'oh thank you, hope your Saturday evening is a good one as well. '
pos,'mmmmmmmmm peanut butter on a bagel .  Basically I\'m harassing Chris and browsing the web until work at 4.'
pos,'kewl... have fun. '
pos,'Had a good laugh today (since Kung Fu Panda days) while watching Madagascar 2  Headed back home.'
pos,'ohh yaa..I need to go there and write a couple of them...urs will be first for sure  \nAnd thanx for the sweet endorsement :D'
pos,'nothing big, but you\'ll still have to wait Mwwwwhahaha '
pos,'Did everyone vote today? - URL - '
pos,'you could own a house in queanbeyan '
pos,'Super divey? Hmm. Sounds like your tweetup might be more fun than ours. '
pos,'I was worried that your award nomination would lead you guys to take it easy.  Good to see you\'ll be back at it tomorrow '
pos,'haha, sorry. It was just funny reading all his post. Half of all the post was him messaging you. He has a weird icon also '
pos,'haha, sorry. It was just funny reading all his post. Half of all the post was him messaging you. He has a weird icon also '
pos,'haha, sorry. It was just funny reading all his post. Half of all the post was him messaging you. He has a weird icon also '
pos,'btw this blanket is super warm. thank you! '
pos,'Dat ding ziet er goed uit! Zou er graag even mee spelen als we elkaar weer zien. Lijkt me een tof apparaat! '
pos,'the snow is coming down strong now...  More snow for my snow walls in front of the apt. More to give the wrx a challenge too :D'
pos,'watch me on ECW tonight on SCIFI! i have a pink and green sign and thats me! 9PM! ps: i have a cobra starship sign! hehe '
pos,'QOTD - my \"most attractive\" answer  physical: eyes and smile, over all: attitude/personality'
pos,'hanging with my bro.  '
pos,'forgot that you\'re going to the Celts game tonight! Have fun, I\'ll be watching the old fashioned way on the tube. '
pos,'hey USER thanks for that link re:UStream chat/IRC, looking forward to trying it out  URL'
pos,'This time tomorrow I will be DONE with finals and the semester from hell '
pos,'and here we go!  hooray URL'
pos,'Good idea  I may just do that. BTW, we have an idea to run by you, will email you soon '
pos,'- well cool! If you *and*  USER are there, mebbe. : )'
pos,'Someone loves me '
pos,'It was nice meeting you too. Hopefully we will work a lot more together! '
pos,'Glad you found an easier path... '
pos,'Oh yes, I am hoping to have everything proofed today '
pos,'Plotting to give USER one of his Christmas presents in a few minutes, \'cause he needs it *now*, not later '
pos,'Yes, and I\'m a delicate flower to be protected and loved (said in my best sarcastic voice) '
pos,'Hehe wow, good photo  URL'
pos,'Derek, awesome article, spot-on as usual.  Can I reprint a bit with a link in the news? )'
pos,'Oh,oh. Fighting kids. Not even 12 hours into the holiday break. Where\'s the Christmas spirit? Could be a long 2 weeks. -'
pos,'Farewell Abilene, you will not be missed but all my friends will '
pos,'Sweet boy.  Give him a hug.'
pos,'We\'ll make dates for moving soon, and be sure, we\'ll be letting you know '
pos,' LOVE YAH!'
pos,'He was on The Last Word about, um, two hours ago. Sorry. I\'ll check Twitter more often'
pos,'did you give up? '
pos,'You should try walking around T3 at Dubai as well '
pos,'Well I wasn\'t exactly uncheery, but that was pretty amusing. '
pos,'So my plan on doing a \"quick\" errand run failed. Currently stuck in line at Target. Christmas is over people...what\'s with the shopping? '
pos,'u caught me  went to bed early so now woke up early & can\'t sleep '
pos,'you need a good spanking '
pos,'hi to all new twitter friends... hope I don\'t bore you into reconsidering... '
pos,'Oh I didn\'t know that was the name for it. I\'ve been drinking those combos for years. Miller high life + Sparks Black Label = '
pos,'Writing a free press/promo pack for another band.  One day I\'ll get paid to do this.  Right now I\'m just being nice... '
pos,'You won the Badass giveaway!!  nice work. '
pos,'Hello RTE News  Greetings from the radio building ;-)'
pos,'in TX, 1700 sq ft is a \'small\' home. lol - how different things are here '
pos,'Approaching the barbed wire USER Luft Stalag 3.14,dodging the searchlights and hopefully on parade in the morning - baibai gentelz '
pos,'vchating with sarah!!! yayys '
pos,'Cool! Will check it. (*takes bow*) I do what I can. '
pos,'Merry Christmas to you too '
pos,'Got a Chineese Chow Mein super noodle on the way home.  Got in to realise I had a BIG EAT pack of Quavers on the side. :o'
pos,'I just had an epiphany about how I view myself... I think my self esteem just boosted significantly. Yes! '
pos,'Thanks! After step four, I\'m already taking a break.  After 20-some-odd years, what\'s a few more days/hours/months.'
pos,'Nice show Mike   You have a nice approach to life and show that being yourself can be cool... Thanks!'
pos,'Judging apartment complexes by business cards seems pretty accurate so far '
pos,'70 Kodak Zi6 HD cameras?? I want one.  Enjoy creating art.'
pos,'- afternoon '
pos,'First tweet of 2009 '
pos,'ah, makes me feel old.  I bet I am daveiam\'s age x 2 ... URL'
pos,'and I lved your idea of donating $1 for the goals you didn\'t get done  Your site is really great, btw'
pos,'getting some work done before braving the snow and ice to my parent\'s house for Christmas Eve! Happy Holidays everyone!  '
pos,'I think EVERYONE should have a QIK account and stream stream stream '
pos,'thanks  I believe we\'re all going to be turning a better corner Just hope it\'s sooner and not later'
pos,'good job as always on your vid '
pos,'it\'s wonderful '
pos,'I\'m giving away a $20 GC to my Etsy shop on my blog - ends tonight.  Hurry and enter.   URL'
pos,'Make it a great evening Tweeps! '
pos,'Full on rocking out hardcore ina karaoke room w random new asian friends, love japan town'
pos,'Headed to the hot-tub with USER Her with a vodka coke, me with an iced coffee, gonna\' program some tonight. '
pos,'Watching Season 2 of \"24\" with Chris and drinking a bottle of champagne. !'
pos,'I agree. But possibly being shaq\'s understudy doesn\'t help either '
pos,'I agree. But possibly being shaq\'s understudy doesn\'t help either '
pos,'now THATS what i call a brilliant start to the new year  WOOO HOOO!'
pos,'USER Thanks for the excellent podcasts over the years. I\'ve thoroughly enjoyed them, and it was great to finally call in '
pos,'  That\'s great advice.  I think I will get fixed up & walk the dog.  Then I\'ll have a happy Amy & a happy dog.'
pos,'Since you are Daphne, you can\'t just have a good holiday. Have a really, really good holiday! '
pos,'Wow nice gift! You are soooo spoiled! '
pos,'Whoo!  Yeah I\'ll be great for like 3 months now ;)  Thanx '
pos,'Thank you .  I do have a couple little things but I thought I\'d contact through the website when I get more together.'
pos,'clearly you don\'t have enough '
pos,'it was great. waffle house and good convo.  lol'
pos,'last customer left at 5:55! Started my christmas eve early merry christmas all'
pos,'no i haven\'t read it yet, but i def. plan too! Have you read or seen the movie? So good!!!!! \nBtw, Happy New Year!!'
pos,'My friend Andrew dancing in the blue with that other band  URL'
pos,'New strip URL  '
pos,'Just at dinner, had not ate all day long! Going watch some tv now '
pos,'Unfortunately I do not know, but if you find out please let me know '
pos,'Bye-bye Seward  URL'
pos,'might have to join you for some of that blanc de noirs next time '
pos,'It\'s a cool, cloudy night, and we have to be up early so we\'re skipping the party in the park...but I can hear the music '
pos,'seems like they don\'t block the twitter port at the new place?  '
pos,'could also have ended up in dallas together with some missing luggage. '
pos,'haha you\'ll do fine  It\'s a tough language though! My wife is German... 2 yo son speaks more than me lol'
pos,'- Thats awesome! Can you share some of your secrets? I could lose a few too '
pos,'is bored... time to veg on the couch for a bit '
pos,' Meant to offer you & Stef my congrats on contributing to Brum being 1 of top 2 world cities for creative industries on Twitter!'
pos,'I reckon it\'s time I started using an enterprise grade operation like OIC '
pos,'I may have a very geeky party to attend. '
pos,'yes   second part to gift if you want, sending a dm'
pos,'TOTALLY. We should do lunch some time! And don\'t worry, I\'m not getting a creepy-stalker vibe from you. '
pos,'doing some chores around the house anxiously awaiting for my KM books to arrive '
pos,'If you follow USER and something great appears at www.virl.com you will be able to use it first! Just Sayin\' '
pos,'you got balls of steel for trading that $FAZ '
pos,'Ah... Congrats to her!  And to ye both'
pos,'aww. I love that dog. '
pos,'- USER and I love chocolate croissants. We would split one but won\'t be back in Northern Virginia until the holidays. '
pos,'well if that happens, then it is OVER '
pos,'Merry Christmas!  It\'s still Christmas Eve here.  '
pos,'For all the ladies looking for a vacation out there: www.chickswithpicks.net - get vertical this year! '
pos,'psst. WoW. tonight? 4 of us are on ))) i gotta eat first.'
pos,'got the job. Start next Thursday '
pos,'Ghost Town (URL): A good movie with serious jokes. A thoughtful movie I would say '
pos,'We all miss replies now n\'then. Just check your USER link. \nI\'m with you on the FingerLakes Wired.'
pos,'Is a Hip Hop Media Mogul in the making... '
pos,'Hey, Merry Christmas (albeit belatedly), Season\'s Greetings and all that. '
pos,'This pre-vacation thing is really starting to get in my head. I can\'t concentrate. And I\'ve never felt lazier. Only 1 more day though '
pos,'USER Good morning! '
pos,'Not really. Just a viewer. My documentary film is pending post-production for a long while now. '
pos,'thankful for friends like the ones i have '
pos,'I love when his eyes bug out. lol '
pos,'I\'ll get on it. '
pos,'Somewhatfrank.com lessons: connect, lead, speak, humanize, optimize - crazy..huh??? '
pos,'cottage cheese oh yes! Piccalilli , must try that '
pos,'gonna go for a short walk and watch the sunrise '
pos,'Dude, that worked. You fixed my issue before Vodafone did '
pos,'Yeah, I C that!Thanks 4 following both!  The only reason it\'s not SleepNumberSarah (with an h) is cuz of character restriction'
pos,'Good thing abt twitter phishing scam?  Lotsa folks getting publicity for their profiles.  Just being an optimist   #phishingalert'
pos,'Just bought a video camera. '
pos,'had a lovely Christmas. '
pos,'Halloween!!! the fuckin best night of the year  u can dress like a slut do whatever the fuckk u want and not get judged by bitches!! f ...'
pos,'A long night of packing awaits, but at least I have some delicious leftovers of lobster risitto '
pos,'AW. BOYS LIKE GIRLS COMMERCIAL ON THE N. '
pos,'Does your dad know you\'re tweeting his sermon?  I\'m not gonna tell. Enjoying while I sit here and look at the ocean.'
pos,'Thanks I will definitely check it out. I have plenty of minutes on my cell plan'
pos,'love the buffalo sabres ...    sorry they lost.   Wings lost too.  Mojo is down. '
pos,'and we\'re finally off ... road trip! '
pos,'My mom is proud of my \"God\'s Wad\" photo from SGRR. I have a cool mom'
pos,'...thee onder u voordek laten staan en lig al onder t achterdek...dat wordt dus even kou lijden in t gangboord '
pos,'You know I love to hear that  Glad you checked it out. Link again soon Mr.!'
pos,'Yes, who the hell doesn\'t '
pos,'You mean laundromat? '
pos,'East Cost Road ... a scenic coastal road '
pos,'Oh and Go Ravens - I am sure Tennessee wanted the Dolphins '
pos,'prayers do get answered, RAHUL gets 136  . People plz plzzzzzzzzzzz keep praying...'
pos,'Wow #wifi on the #X2000 trains actually works these days. #SSH session still open after 1? hours on the train! '
pos,'Same league completely honey. I do books like that in a day when I can too.  I love them. Just reading others right now '
pos,'URL - So, we\'re gonna be colder than you this week '
pos,'that\'s what\'s up. At least u got some kinda respect! '
pos,'you could pay me to let you know.... LOL   ....... Sorry, don\'t know any either...'
pos,': Man accused of assaulting girlfriend with hot sweet potato pie?? He must be a facebook user '
pos,'thanks to USER and the rest of the Yours crew for confirming my holiday weekend '
pos,'I think comfort and being warm comes first, But that just me, perhaps being from Boston. And being old. '
pos,'My site traffic has been so slow since Thanksgiving. Come visit me so I\'ll fell better  LOL URL'
pos,' you just found The Guild! Join us on the forums...URL'
pos,'I\'d probably be more productive athome. Less interruptions. No kids at home. Pet is zero maintenance. No people. '
pos,'Did i ever mention i was healed of my gallbladder pain. So well i 4 got bout it to even know i was healed'
pos,'PHP and Cookies... '
pos,'Not as many as you at last count. Infact. I think we share a couple in common '
pos,'Then that\'s not wasteful at all.  It\'s not like you\'re buying them, then destroying them needlessly. '
pos,'hiii btw, how do you turn off this red blinking thing?!'
pos,'In the middle of Bible study...let me get off Twitter Talk to you guys later'
pos,'i kno i do love it but the come on back to back i never get a chance to go to bed in the break and not worry bout wats happenin '
pos,'Palm Treo Pro Trial Day 3: FTW! Got all my contacts and data transferred from Treo 750. USER we\'re looking good for Monday! '
pos,'In a strange way, I am so looking forward to the trip to Minneapolis tomorrow, ofcourse I might not feel that way when I get there '
pos,'sleepy and about to go and see USER on the coast  (oh and look at more fishies!!)'
pos,'Great to have the mrs with me tonight! Getting ready to mix a little more then totally crash out. '
pos,'I don\'t see any disclaimers.  I entered. '
pos,'prima data in viata cand desfac un pachet si simt amenintari teroriste. ma asteptam in ian 09s sa apara dar a venit azi  Crazy Santa!'
pos,'right! LOL '
pos,'Good Twit-tracking! I love my Mind Manager. Don\'t use it for half of what it can do & I still love it '
pos,'saturday night live '
pos,'ok  i got some drippers and slaps.. lets get some paint and hit some freights '
pos,'Having coffe with my mom at 1 in the morning. Good times '
pos,'Thank you, that\'s really kind of you to say, I\'m glad I\'m making your computing life a little easier. '
pos,'looking forward to it '
pos,'don\'t fear the years. it gets better, I promise '
pos,'thank you sweetie  hope to catch up v. soon! haven\'t seen you since our last salsa dance! x'
pos,'is loving the fantastic results im getting from Google  - URL'
pos,'i am going to bake a christmas cake lol '
pos,'So I should plan for a storm on your party day?    Thanks for the invite by the way... perhaps next year we can attend.'
pos,'where can i get that integration module? it\'s a good old two in one solution! '
pos,'my father knows me so well that there was a starbux gift card and design mags on my bedside table when i arrived last night '
pos,'Still sleeping. But I\'m at work...good thing we have comfortable couches here '
pos,'URL - USER You can borrow him on Mon,Wed,Fri just talked with my mom'
pos,'Hi steve, i use Safari and i noticed these. USER objects are overlapping.  URL  more power to ya '
pos,'Twitter is 100\% opt-in. You don\'t have to follow anyone.  And you can block anyone. Block a brand, such as mine, if desired. '
pos,'Best of many grand NYE memories: kissing Peggy the Lesbian Librarian while pinching Sean\'s nipples as his cock was sucked by Ty Hudson. '
pos,'agree, don\'t have a filter, agree depending on what type of porn, and agree. '
pos,'Syracuse. We\'re at Gold\'s Gym and they played \"About A Girl\" over their speakers. hahaha. + I just laid my eyes on a great new picture '
pos,'Yes, to have a filling on left side '
pos,'You saw that thing I tweeted about chocolate, tea, and improved cognitive skills?  There you have it.  '
pos,'I\'ve been working on code all day.  I\'m delerious. '
pos,'URL - USER an ok pict of your keynote glory '
pos,'Upgraded to iPhone 2.2 - still alive and kicking '
pos,'lmao, I\'ll call your stalker dudes and curse them out if you call these crazy chicks that be emailing me!!! '
pos,'I do enjoy Yahoo! Pipes  Checking out your links...'
pos,'thanks for the follow  Hows Ohio?'
pos,'Which one are you at?  USER and I can meet you there. '
pos,'I wonder how it is called Public Data Sets when one can access is only if they run EC2? Good topic for a blog post '
pos,'I wonder how it is called Public Data Sets when one can access is only if they run EC2? Good topic for a blog post '
pos,'- Too much and too many to describe in a 140 character tweet certainly '
pos,'mmm hot chocolate from starbucks '
pos,'Eating lunch at the deep '
pos,'I suggest you check out my last 2 blog entries over at URL '
pos,'*snickers* well, I think I\'m gonna get off and head to bed now.   I doubt we\'ll get much sleep tomorrow night!!'
pos,'I so wish I could afford a nice camera for taking my pics, sometimes I do get a great shot or two with my pocket cam though '
pos,'Good morning tweets!! Slept in until just now - the novelty of it is amazing  very excited about my day off! So much to do...'
pos,'   URL'
pos,'you will love it! '
pos,'Just got my copy of USER book!!  You would not believe the trouble ive had trying to get this!! '
pos,'ha! yes  but alas....he just left!  yay!! now just watch how fast i tweet   hee hee'
pos,'-- \"vivo, iam non ego, vivit vero in me Christus\" '
pos,'are you a mother??? and you do all that running... that amazes )'
pos,'will do at some point, thanks -- still mocking it up '
pos,'lol Mike USER has his own way of being, take it or leave it..I think Mike is a good guy... '
pos,'YES, and we can make snow angles '
pos,'Thank you! '
pos,'Doing just fine. '
pos,'You better reply the YAY to me... I don\'t want to miss that tweet. no, don\'t count the eggs or chickens early! '
pos,'OmG I slept all night.it felt goodfinally a real goodnight rest!'
pos,'Congrats on the new Bizarre cover with Bianca. You both look great '
pos,'Almost done. Much more settled this year - and actually looking forward to it - than last so that\'s good. New job helps '
pos,'hehehehe I am an expert of not knowing shit. Nice meeting you.  '
pos,'goals for today: hang christmas lights, not hurt myself, prime some walls, sync/play the wii fit, make books...better get to work. '
pos,'Leuk om van jezelf een Dik-widget te maken met allerlei interviews. Salesmateriaal 2.0! '
pos,'Hey my Tweets! What is everybody up to this evening?  I am spinning this gorgeous roving that reminds me of my neighbor\'s garden :D'
pos,'I use the word \"pretty\" very loosely.  Mostly just mean I added content...  URL'
pos,'Merry CHRISTmas everyone, hope you\'ve been good '
pos,'- cool. : )'
pos,'has had a very nice day  with family especially after a fantatsic riast dinner '
pos,'Me +Tylahhh =\ngetting married tomorrow. \nno ones invited. lmao '
pos,'Following them! Thanks! '
pos,'i have the rest of the night to myself! (i hope) '
pos,'Thanks for the gifts! '
pos,'Yah, ok, so \"last minute\" was inaccurate, my point was blizzards = shopping++ (And stop trying to get me to shop with you! '
pos,'Sorry for the chatter fellas, busy at work today . However, here was the release I was most excited about 2day: URL'
pos,'I just don\'t know what is nice enough to give away or what is worth keeping for another day. Thank you!  Merry Christmas!'
pos,'Nice and simple '
pos,'Twitter to FF contact sync is pretty rocking! Need to try that out '
pos,'Heading to WalMart South to buy more black bed sheets.  IUSER is going to start looking different over the next few weeks!  '
pos,'cleaned my camera and tripod looking sparkling new '
pos,'besides, I know Rob will sing your song for you live on the air if you come.  '
pos,'Sounds delicious. Yes, it does! : )'
pos,'Craziness! Just another word for  W E A T H E R.  '
pos,'Want a great way to follow the shift from media to internet. Follow USER This appears to be a F/T job '
pos,'Job is keeping me very busy. I am neglecting my blogs... but thats how i get paid  Loving it!'
pos,'If I go to Quick to help improve my French, does it mean I have to eat there too?  '
pos,'ahh man I\'m gonna sleep now =D hvnt slept since yesterday hahahah ...  byeeeRrrzzz'
pos,'nite..sleep well!.'
pos,'Raised in Redding were it\'s 120 in the summer, so I love the heat. Not a big fan of anything under 72 '
pos,'got my exercise in for the day '
pos,'Oh good. It\'s nice to know I\'m not alone in my fb confusion. '
pos,'Left one park, going to another. I\'m soooo hot! Finally, hot whether! '
pos,'Np, buddy! BTW, did you get your \"shermanlock holmes\" costume cleaned and pressed for tomorrow? '
pos,'I just texted a girl omfgireelyfugginlkyyew and she understood! And she reelyfugginlykesme2  Still in Oklahoma'
pos,'I am watching my 3 y/o nephew for them while they\'re in the hospital. Little kids have SO much energy. Gotta love it '
pos,'USER - I shall purchase my moose pants tomorrow '
pos,'WordPress messes with video code when using their visual editor. At least for me. Hoping it\'s fixed in 2.7. '
pos,'been awake since 3:00 am. No idea why, so I started praying. There is alot to pray about these days, go figure '
pos,'yesterday went to my friend\'s wedding  URL URL'
pos,'Wooohooooo, just made another etsy sale! '
pos,'Btw wat a make over .She\'s cute and happening in de show '
pos,'Attention all Columbus, Ohio PR Reps..If you are interested in a review of a family holiday event, please DM me. Thanks '
pos,'at the moment I have paint shop pro 8 but I\'m asking Santa for the latest copy '
pos,'Just installed Twitterrific '
pos,'Wow - that\'s pretty crazy weather for up there! And hi '
pos,'u dnt knw hw 2 get msgs 2 ur phone?  Or if u shld ?  lol\n\nBMW : )'
pos,'Mmmm.  I\'ve been craving Ramen Noodles.    I guess I\'m easy to please.'
pos,'USER Everyone I know has a big but '
pos,'give me some examples '
pos,'Aw that\'s sad =/ good news is i\'m going home 2 study. Wait...how\'s that good news?...Oh right, i can twitter more. '
pos,'ha! thanks! I have to say- those capes really rocked. the past few days I have woke up to my caped crusader '
pos,'I\'ve been promoted? w00t!   I\'m off work today - home goofing off. Heading out shortly to get some food!'
pos,'I DO know what you mean tho, most of the time I hit ignore on the requests. I jsut like chatting with people from my younger days '
pos,'got called into work, just got home, and now I\'m going to enjoy a DATE NIGHT with my boyfriend '
pos,'Remember I\'m the enegizer so I have plenty of battery to keep warm '
pos,'USER  absolutely lets do it! Wonder RED powers activate, form of... a camera out of beta '
pos,'thats cool hopefully that is how my jury duty goes next week '
pos,'Yes, HAPPY BDAY! Mine is the 30th I will be 39! Have a good one!  cm'
pos,'because USER said so  (as I said to USER too  )'
pos,'Apparently I\'m not giving my blog enough love, according to all these emails '
pos,'having lunch '
pos,'wow... i just got an e-prayer from one of my email contacts '
pos,'Going to the Academy of Science with my mom and sister. Family time '
pos,'What is weird is I always feel like I need to clean my car before I bring it here. LOL'
pos,'with gratitude & peace!  '
pos,'Not confirmed yet. I took my tix and was sitting in the audi and an annoucement was broadcasted. USER Me safe '
pos,'There is something about the joy I get by watching the Cowboys lose and it only grows greater when it is by such a large margin. '
pos,'catching up on my blog reading - hey, Amber, thanks for the link '
pos,'15th 11.30pm Heading off to bed after a productive day. Need to get up early to do some last minute tidying up before picking parents up '
pos,'Anyone want me to review this? Take up a collection and get me $859  URL'
pos,'Forget that, we could just take out a restraining order against USER for stalking you '
pos,'Nope. We finshd last in the finals  But we got de Best Female Singer award '
pos,'When I rec\'d this Xmas card, I thought of you Uli ) URL . Merrry Xmas and lots of yummies. (Hint for mom)'
pos,'Church time~ '
pos,'I sometimes USER myself so those who see the second message first know to what I am referring. '
pos,'working for two more hours and then going to Sparta to see maximus in his christmas pageant '
pos,'  arm - yard - oops, hoe is het op de wadden?'
pos,'Frank threw some nuclear pork rinds into your mulch.  '
pos,'You have lots of crap LOL!! Pictures galore '
pos,'hey let\'s adopt one together. I\'ll get him or her Jan.-June and you can have it July-December. '
pos,'Is your haiku under 140 characters? '
pos,'Blah. Bed time '
pos,'Thanks! If you ever have any suggestions too, we like hearing feedback '
pos,'w00t, good memories '
pos,'is pretty tired, but actually had a pretty nice day. Hope y\'all did too '
pos,'Nice new picture '
pos,'Long day going to bed. Busy day tomorrow. Hubby & I are taking kids into NYC to see the Christmas tree, etc & spend day with friends.Gnite'
pos,'I admit it - I joined Rail Life fan club. Just too cool to pass up ... feel free to RT  URL  #raillife'
pos,'lol anything for broadband on phone. '
pos,'packing for our trip back to Seattle... leaving in a few hours and on the other coast in 12+ hrs if all goes well  watch for twitpics :D'
pos,'9 inch by 14 inch - bloody hell mate! '
pos,'that\'s how they do in NE '
pos,'oh wow. that is beautiful. congrats on the grail pen '
pos,'Well, now I have to update my LinkedIn profile... But I need to do that anyway '
pos,'Wanted to say I was trying to catch up to you. D pointed out that I just like you b/c you like coffee. So true. sigh. '
pos,'  Outstanding!'
pos,'I used that plugin to do that very same thing you\'re trying to do, which is why I mention it '
pos,'well you\'re a teacher to me  let me know if you think of any education ideas parents should know about. #happy09'
pos,'I just experienced the world\'s most amazing Christmas miracle! '
pos,'2009 excites me. I\'m off to bed. Goodnight '
pos,'I have studied Kenpo in the past, but right now concentrating on Qigong. I gravitate more to healing arts than martial '
pos,'Thanks!    It was a lot of fun to make!'
pos,'Well different opinions in taste... To me diet coke is eewww; don\'t like it at all '
pos,'haha, the ladies at the table are happy to oblige '
pos,'yessir. officer in UF alumni association. love my GATORS rain or shine. '
pos,'You\'re in now, sunshine.  So that\'s one down and nine to go. (I could use the $5, so I\'m not letting you off the hook...) '
pos,'how do all the 1824 followers cope with me  Its not a question for me to answer.'
pos,'- oh can you get one for alex too? '
pos,'oh do share '
pos,'I completely understand. I\'ve taken a break and am ready to think about politics again for a little while. '
pos,'- Yep got your email! Thanks '
pos,'Yes, you do! 6 years ago I hired you to do some SEO consulting for my company and I\'ve asked you numerous questions through the years. '
pos,'i just gave someone an intro to SEO. they\'re interested in blogging. '
pos,'yeah, it\'s suddenly too cold. Not getting out of home now '
pos,'USER RT: I so wish you\'d send this smile to all of your Twitter followers.  URL'
pos,'off to buy some sweets '
pos,'my lizzard likes to cuddle  the sweetest animal ever'
pos,'New design almost complete - new content needed though... All be good for new years!!     '
pos,' When I was young, that and fishfingers were the only things I would eat. Salmon paste put the Great in Great Britain!! )'
pos,'V. tired after bad night\'s sleep :/ Also a bit mystified as to how I magically seem to have gained $ in my acct overnight. woo free $$? '
pos,'Aw, I\'ll bet! '
pos,'In theory LOL Summer has passed the UK by for the last couple of years. Fingers crossed, it\'ll be nice for your arrival '
pos,'Congrats on your success Joel. Can you really give someone iFart for a Christmas present? '
pos,'I don\'t know Murrieta but I do know Temecula! BF and I drove out there a few weeks back to go taste some wine '
pos,'Looks like the old-school animated .gif - pretty easy to do...but why? '
pos,'Christmas was really great here Gina.  Best wishes and Happy New Year to you too-take care '
pos,'/me checks his calendar, yep, Dec 23 in most of the world.  /me taps his foot impatiently.  '
pos,'Yeah I\'m really focusing on takedowns.  I want to be able to land out of the guard, too.    Passing guard is too much work.'
pos,'i guess i just sell cool stuff '
pos,'D-Day. The project is going to be shipped to the client in the next 2 hrs. Final preparation going onÉfingers crossed. All the best team '
pos,'I just had the Russian River Redemption a week ago! Have fun at the brewery '
pos,'Btw tomoro my bid day  RTB here i come..Let the dream came true'
pos,'the bottom part of my heel has started to hurt fro no reason! quite annoying! Just thought i had to share this info '
pos,'k good.  You were on a tear yesterday (understandably). '
pos,'it was awesome.. pics are on myspace'
pos,'shopping before clean-up - lots of great deals today '
pos,'I can\'t even get my head there anymore. '
pos,'With the Relic of Ulduar changes in 3.0.8, it\'d be less useful, but I\'d read it at least '
pos,'the prefold tutorial link didn\'t work for me..just letting you know '
pos,'don\'t forget the keyword at beginning e.g. \"drank green tea\" as opposed to just \"green tea\" '
pos,'don\'t forget the keyword at beginning e.g. \"drank green tea\" as opposed to just \"green tea\" '
pos,'it couldn\'t be as good as those Caraba runs. I know it\'s spelled wrong.  still... can\'t be that good'
pos,'share with me mami. '
pos,'Great - I\'m in LA too! '
pos,'nej, mest ironisk '
pos,'yes she is : ) but not when she cries. LOL.'
pos,'- b/c it\'s good for you!  people who say they prefer dark or milk LIE!!!'
pos,'Is it wrong to put Bailey\'s in your kids\' juice cups? '
pos,'Merry Christmas Twits! '
pos,'Amen. Trying 2 teach my girl 2 keep vol. down when we\'re watching TV. I shouldn\'t have 2 use subtitles just to enjoy my program.'
pos,'Made Yelp Elite \'09 - this is 4 years of Eliteness and running  SYOY at URL - Hazel Grace #elite09'
pos,'ty *hugbacks* '
pos,'Waiting for wife to finish sleep in so we can go get coffee - kids are watching winnie the pooh for the 50th time '
pos,'Hey! USER has a youtube video of raccon babies!  &lt;3 Watch it if you need something cute! URL'
pos,'you would be surprised about the \"big print\" that gets overlooked as well. Like, billing information '
pos,'LoL  ;) funnyyy :P'
pos,'Playing new Coldplay CD '
pos,'a burrito filled with crack, that`s what these are '
pos,'cviel21 - YOU rock!   30 mins on the ARC and upper body workout is \"taking it easy?\"  lol'
pos,'Doing battle with the subtleties of closures in Groovy... and loving every second of it '
pos,'USER would love to keep going but have to head to a meeting.  i\'m sure we\'ll pick this up again though.  '
pos,'ps good to see and hear from you now and then '
pos,'A lot better'
pos,'YAY! That is what you wanted.  You are a real \"lady\"now.  (notice I did not use the word OLD!) '
pos,'Yes, I\'ve been watching the moon myself.  Saw it at 2PM last weekend, for instance.  A bit weird... but in a cool way. '
pos,'toppertje '
pos,'Good morning!  What are your plans for today? '
