@relation Twitter

@attribute sentiment {pos,neg}
@attribute text string

@data
pos,'Happy New Year Tweets!  It is now 1.05am on 1st Jan 09 in Australia   Off to bed I go!'
pos,'alright i\'ll check it out after i\'m done cookin dinner '
pos,'I found twitpic! Check out the pic I just posted from the booksigning I went to today. '
pos,'I found twitpic! Check out the pic I just posted from the booksigning I went to today. '
pos,'\"Adult guitar\"-that sounds naughty. The fountain is running with my fridge. I\'m going to get you better Twitter replies for Xmas. '
pos,'had delicious cuisine with USER and should now be going to bed, but instead I\'m going out. I\'ve got my whole life to be boring .'
pos,'OH I would really love come coffee right now but too busy to go get some. Monday are so busy! Only 1 day left til vacation '
pos,'Okay, so your saying the only resolution your probably going to keep is the \"not driving angry\" Right? One out of four aint bad  '
pos,'LOL - I pray on EVERY run (so I can finish).  '
pos,'damn, that\'s a really insightful way of looking at the structure and process of writing. Helpful, too. Thanks. '
pos,'Everyone should come to monte and have breakfast'
pos,'Happy new year to you all '
pos,'thanks Harry and your too...fortune favors the bold '
pos,'Twhirl stole ur response but saw it via RSS.  Definitely proud when she talks about an Aussie  who else she mention?'
pos,'facebook has taken away some of my tweettime also.  I\'m conflicted, it shouldn\'t be one or the other '
pos,'seriously. or a REAL GOOD free delivery, with a cute smile: )'
pos,'If they pick fast and correct, they don\'t get cheap '
pos,'Do not remove, by order of the fire marshall!!!! URL Ok, was a bit bored at work the other day '
pos,'That looks stunning & so romantic!  And you\'re right - in Spring it must be even better.  You are my total travel inspiration. '
pos,'#leweb: looking forward to getting home, so I can actually watch today\'s presentations via the stream recordings   Work keeps interfering'
pos,'i\'ve never been to colorado before! sounds like a perfect time '
pos,'has four days off '
pos,'Just saw noelle and hailey. I love my silverlake girls '
pos,'SPIRIT FINGERS!!!    I\'m popping up every where aren\'t I?'
pos,'i was just tweeting the same thing '
pos,'I may just do that . Have you nominated USER'
pos,'USER The lighters were not even for me! They were for my DAD. So y\'all hush it. '
pos,'RT USER Edge Members, your Christmas gift is now up on The Immediate Edge. Merry Christmas all... - Another Amazing gift Dan '
pos,'Oui on est bien rentrés et on a récupéré le gros chat  A bientot!'
pos,'Check out our GEAR UP PSA feat. Hawaii\'s own Bryan Clay.  URL'
pos,'rt: USER I\'m on an amazing high! Been this way for a while. So many positive things going on in my life. God is ... well... GOD! '
pos,'rt: USER I\'m on an amazing high! Been this way for a while. So many positive things going on in my life. God is ... well... GOD! '
pos,'Oh geeze...I don\'t \"do\" barf. Blood, poop, all other bio-hazards but not barf. Sending up a \"flash prayer\" just for u   '
pos,'Done. It worked just fine. '
pos,'thanks '
pos,'whos horns? mine or yours? &gt;'
pos,'boooo!!! That sux! The office is closed today, im under the weather AND not getting paid. But im at home so cant complain '
pos,'- Nothing wrong with having a drink before noon when you are on vacation! '
pos,'I haz jelous, cuz I needa \'rita! '
pos,'good morning! yay a melodramatic blog post  URL'
pos,'good morning! yay a melodramatic blog post  URL'
pos,'--: )  and when u need a little lift -- u can see if anything on my blog helps! : )  URL'
pos,'hope it went well '
pos,'Time to head to church...probably will fracture the speed limit on the way!  '
pos,'Watching the only christmas movie that i\'ve ever enjoyed... Its A Wonderful Life '
pos,'Watching Mall-Rats alone on HBO in the house I live in (in west Hollywood), so funny! '
pos,'Oh yes gorgeous! This one is about to go enjoy some much needed Cosmos. Merry Christmas sweetie '
pos,'URL who needs direct tv? I\'m watching ER on my big apple screen, sittin on my couch listening to rain. Storie sleeps'
pos,'what did you do to your macbook? Oh and I passed my a+ essentials today '
pos,'Goodnight... AGAIN... everyone  LOL I was up busy promoting the SHorty award link for USER URL'
pos,'I\'m on the radio. This is a cruel and unusual punishment. I\'ll live, it\'s only til 10 '
pos,'Merry Christmas!!!! '
pos,'remember when you said that other blip was your worst christmas song? yeah. there were worse ones later on... '
pos,'thank you!  He\'s little, but has such good color and is so healthy for being 4 weeks premature. I love holding him '
pos,'Just in, I beat a mean head cold on 2 days. After 4 years of not being sick I thought this would take longer Nothing like good nutrition '
pos,'if you are a dog lover, see it.  I kind of like dogs more than people. Only a little more, though.'
pos,'I\'ve just added a layer that non of you would have thought of  Inventor of the Web URL'
pos,'Gracias!!! '
pos,'Vegetable house tonight.  Can\'t wait '
pos,'I should be in bed already! S-a-t-ur-day NIGHT! Looks like I am turning into a party animal (without the party). '
pos,'URL - USER  Thanks, just had a manicure earlier in the day. I\'m all ready for the holidays  '
pos,'haha. I totally wish I could do that. And then actually go on an actual vacay! Would be dreamy. '
pos,'ok you win---see I had to be told twice '
pos,'ik voelde mij \"verlicht\" op dat moment onder/in de lamp '
pos,'WOw...Merry Christmas everyone. Dnt forget the reason for the season! : )'
pos,'great photo '
pos,'goodmorning... 2 zieken in huis, ga met de twee oudsten boodschappen doen bij de AH. Benieuwd hoe druk het er is... '
pos,'I will send a truck for the snow '
pos,'Thanks for the free game! '
pos,'Your last link looked pretty informative '
pos,'USER goodnight USER good morning '
pos,'I like USER a good deal too!  He\'s back in Minneapolis for holidays, mostly for the snow from what I hear  '
pos,'USER  Awww thanks guys   You\'re too sweet.'
pos,'Done '
pos,'My gut thinks ass backwards sometimes!!! So funny : )'
pos,'Early Happy New Year to all my friends/colleagues. Not expecting to be able to type later '
pos,'i wasn\'t sure either at first. lucky 4u u have awesome twittering bro who is a pro  basically share + give and u shall receive'
pos,'Oh my goodness Leslie you are a brave one. You might have every solicitor in the world phoning you now. '
pos,'Remember \"PICK THE CANADIAN\" '
pos,'Yeah traffic is easy.....conversion is hard!'
pos,'URL - Ahhh '
pos,'Same to you Nick '
pos,'and the cultural pit known as South Florida  '
pos,'hoeveel telefoontjes heb je... '
pos,'soo tired...but good times at starbucks...feel quite productive actually '
pos,'home, at last; great weekend with friends and family in Toronto; missed this morning\'s twitterbrunch, but will get there another time '
pos,'Sabres have the lead, nice '
pos,'Mane...You do a GOOD job USER wat you do! KEEP IT UP! I\'m doin da same shit school && work! Ya know!'
pos,'procedure here in the states.. that\'s hotel and all '
pos,'Ha. Admiring the new head shot. V stylish '
pos,'Happy Holidays Tweets '
pos,'i think so...i\'ve looked into it, but haven\'t purchased yet.  maybe for 2009.  if you do, let me know how it works, k? '
pos,'hells yeah on the burnout link '
pos,'cold? we have hot soup, hot sauce, hot food and high gravity beers. any combo of the above should warm you up  the heat is also cranking!'
pos,'congrats! now go get a job. '
pos,'ringing you - was on phone '
pos,'That doesn\'t make you a bad ham!! I\'m only a Tech! I\'m working on my General license, or at least trying to... '
pos,'that\'s my nick name  has been for a long time!'
pos,'friends are visiting. it\'s been fuckin sweet. We\'re playing a bit of rock band 2. More and more gaming . Snow day tomorrow!'
pos,'Aah... Yeah, India is great and still I have seen so little of it... gotta return some day '
pos,'Right...then who would get you those demo units and the heads up when cool things are coming out? '
pos,'well, she\'s in and out getting ready to go. You should say hi to her! Send a message to USER '
pos,'video is processing '
pos,'Working on a logo for a client...a ballerina!  Yea!'
pos,'bout to go get my lunch date on with Sherry '
pos,'Congrats sir  Can\'t wait to hear more G.O.O.D. music! We need it man!'
pos,'- Oh, I was just reacting to yr comment that a \'quiet Twitter\' was nice. It is '
pos,'Was beginning to worry about you. Hope that you feel better soon and hope that things work out for you in the end  SMILE!!'
pos,'directors cut or orig theatrical release? Truly one of my Fav films. Tom hulce went from Animal House to Amadeus'
pos,'Yay!    I hope you enjoy it.'
pos,'USER \"I ? your theme of taking \"imperfect action now\" - *great* theme. better to do it imperfectly than not at all! '
pos,'and the best thing about tonight? my brand new fleshlight (!) is waiting for me in the house soon as I get tired of listening to ne-yo '
pos,'Olbermann: \"there\'s no business like shoe-business.\" I love this country. '
pos,'Prada glasses are a go '
pos,'my new Intel Core i7 components are on their way.... tonight will be pc building night '
pos,'Submit to USER URL to nominate the best producers of short content. There\'s a brand category, hint, hint '
pos,'well, once you turn 30, you kinda are sooo old. '
pos,'Finally got a response from the man of the hour - Conroy - three months later  URL'
pos,'4 more sleeps  goodnight'
pos,'yes, i have been to your voice blog...heard you trying to explain the technology to your dad ...I can relate  LOL!'
pos,'O-H-I-O is not nonsense '
pos,'You\'re not rubbing it in at all  I like seeing someone else who loves their job!'
pos,'LOL, yes, I got it, thanks so much! (used the postcounter code) '
pos,'LOL, yes, I got it, thanks so much! (used the postcounter code) '
pos,'USER One of the first things Nathan wanted to do when he started his computer today was launch OpenSim '
pos,'I thought she was talking to all of us in general. It was a Twitter come on d '
pos,'We also need to allow time for some Wii games.  I\'ve had a week to practice and may be able put up a fight before u crush me.  '
pos,'Having your world rocked the way Kid A does mine is something we all wait for and need\n\n\n7: )'
pos,'thanks 4 the capoeira reminder and all ur help! ur brilliant '
pos,'Can\'t help it, is sterker dan mezelf  Wat vind je van het brunch-voorstel??'
pos,'cheers '
pos,'no, I would drag you to church every Sunday though!  Glad to hear your doing better!'
pos,'i dont think so.... '
pos,'why is your mouth ha... oh, uh, nvm. gray skies are gonna clear up, put on a .'
pos,'And another for posterity  URL'
pos,'And another for posterity  URL'
pos,'p.s. i hate you '
pos,'Check out my Facebook status. Someone beat you to it. '
pos,'I think everything\'s ready for tomorrow. If I\'ve forgotten something, I hope it is of no consequence. Should be a special day for everyone'
pos,'dwnld\'ed Super Mario Brothers to Wii Console. was a mistake. lost at least an hour and a half. how did we ever manage b4 internet cheats? '
pos,'It didn\'t die completely, but got pretty senile '
pos,'pretty good. everybody got along so that made me happy'
pos,'BTW someone gave them to me. Otherwise I would have done more research before they arrived. '
pos,'- You\'re a good man. '
pos,'Thanks Toma  I\'m good...still going through that splendid SEO report of yours'
pos,'did 2-wheels today! Got rained on anyway '
pos,'...I just wish they would bring Tru Calling back '
pos,'RT USER You named your dog Linux? That\'s awesome!  re: URL'
pos,'Thanks for your tweet.. I look forward to sharing more with you. '
pos,'Omg I freking LOVE mr. Belding '
pos,'Of course '
pos,'New Sass Pants post: “Hurtin’ for Certain,” but at Least My Hands Have Stopped Shakingwww.. URL'
pos,'CRUSH IT!!!! '
pos,'i\'m not sleeping tonight, but i can at least link something funny  URL'
pos,'Have a Jolly Festichristmakwanukkah everyone. I\'m going to be in and out for much of the night. Not that that\'s a big change, but still.. '
pos,'HAPPY NEW YEAR! to those on the East Coast... '
pos,'and Merry Christmas tweets! '
pos,'I\'l probably go bald by 30 ..hmm .. i just hope i wud have earned enuf to get them put back .. '
pos,'Klopt dan niet helemaal  Wel gelukt overigens '
pos,'Well, good morning to you, Lisa! '
pos,'It\'s raining! '
pos,'I know and there\'s no hiding them so I\'m a dork for a while'
pos,'but oh, someecards.com... now that\'s what I was looking for!  '
pos,'apparently my body had other ideas, like not falling asleep til 545 and waking up at 1230. oh well, it\'s not that late! good morning all! '
pos,'Ok, I need to RSS Mark. I thought I had before, but clearly, I had not because I missed the pics. '
pos,'Lmao, sounds like mine. My Granny\'s all time favorite songs, you\'d never guess- California Love & How Do U Want It by 2Pac Shakur '
pos,'- yeah Don\'t Stop Believin\' that and you\'ll do fine '
pos,'Take a break.  I found Jesus for you!  He\'s in my neighbor\'s frontyard Nativity.  '
pos,'Niet dat ik daar op zit tijdens de werkuren voor alle duidelijkheid '
pos,'I\'ll pass on the surfing.   You could do a one-man travel show - you\'ve piqued my interest!'
pos,'cool¡ When¿ Groningen is still a great place to live  I also had a Tante Jo, she lived in Eelde, near Groningen.'
pos,'Apparently my wife was not aware of the situation until she read my tweet about us not tweeting. I guess we have to talk now. '
pos,'see you there '
pos,'Home from Mom & Dad\'s. Pleasant Christmas with the family.  Personal favorite gift this year: Annotated/Illustrated Complete Shakespeare! '
pos,'Whoo hoo, just had three days of amazing skiing! Lots of powder in Steamboat '
pos,'Mom:Did u get mugged? whered your money go?\nJJ:No...I went to breakfast with Josh\'s... '
pos,'NEW BACKGROUND FOR PROJECT 365! Does it entice you to subscribe?!  URL'
pos,'Okay, it\'s game time! Gotta put Guitar Hero away now. '
pos,'check www.wittekoord.blogspot.com even! '
pos,'re:chickens really? thanks for the story link. looking forward to reading that '
pos,'Is listening to love song dedications on mix - not sure if i should be laughing or crying at the moment! '
pos,'Poor Jake Bahari...he\'s always there to pick up the pieces. At least they end up together in the end '
pos,'good morning, '
pos,'Toulousains: Venez à Blog sur Garonne URL '
pos,'I\'m working on two novels at the same time.  I say go for it--you\'re more than capable!!  '
pos,'Morning sales and csi reports done & sent out, 3 conference calls then driving to Providence RI for meetings tonight, AM cardio done Ahhh'
pos,'WIRED says working 2AM &gt; 6AM & sleeping \'til noon means you\'re a GENIUS URL   '
pos,'Enjoy your date with your wife  I\'m snuggling with hubby to keep warm.'
pos,'he made me lunch '
pos,'Breeze Lei Floral (Mini Accordian Purse) URL for ALL your cards, & coins '
pos,'in which case I wish you well, shout if you need, shout if you dont : )'
pos,'that\'s pretty funny.  '
pos,'Can someone please put my cherries in the fridge '
pos,'watch LOVE ACTUALLY instead  \'tis mostly happy. Hope you are having a good day sweets!'
pos,'thinks that frogs should learn to fly '
pos,'Solstice fire burning down; quiet end to evening. Tomorrow, days start getting longer again. '
pos,'Man what an ugly drive to michigan.... Luckily i am such an awesome driver '
pos,'bah, TSA had to open my bag and break my small lock. left a nice note. \"TSA is not liable for damage to your locks\" '
pos,'nice link on web 2.0 color patterns '
pos,'is very very very happy  never before have grades made me so happy  but I must say..I had a great tutor for one of those classes :D'
pos,'Need to find me a corp in Eve '
pos,'2007 was a horrible year, 2008 had it\'s flaws up until Thanksgiving, but I have a really good feeling about ALL of 2009!  Happy New Year!'
pos,'you know how we do...spend it like we print it '
pos,'Night all! Welcome to all my new followers today  Hope everyone has a fun weekend planned.'
pos,'safe sex is great sex better wear a laytax '
pos,'Have checked the proofs of a story. It\'s a scrappy sort of thing, but quite fun. '
pos,'Christmas Collab 2008! URL Comment,Rate, Subscribe! '
pos,'G\'mornin doll! '
pos,'There!  I was productive for a whole hour '
pos,'yep... my product.  www.chicbuds.com'
pos,'holy crap this kettle corn is good! thanks vendor guy '
pos,'moolin USER USER USER new dbz ova is out and its pretty  buts its subbed no dub yet'
pos,'I think im getting to old for the amount of kicks and tattoos i have..but hey thats why I love working for a record label..no dresscode'
pos,'U Are Now In Following Mode x-( Has Stop 1:03:37 Sec Brooklyn,NY Twitter'
pos,'my neighbor and her girlfriend are getting it on again. Epic! I\'m only partly annoyed '
pos,'hm, kon vannacht niet in slaap komen / vanmorgen mn bed niet uit... Zo naar CMD: retro consoledag van USER en USER '
pos,'if you get 7 more followes, will you change your avatar to a bunny or don some bunny ears? that would be fun '
pos,'pet store, comic books & the Strand in the crosshairs 2day '
pos,'Watching cadegoestocollege'
pos,'congratulations the best woman won  &lt;3'
pos,'Nice'
pos,'Of course, boxing and dancing are very different sports. '
pos,'Well I guess it\'s time for bed...seeing since it\'s 3:30 am here.  Can\'t wait to see all the updates tomorrow!  '
pos,'go to any store.'
pos,'apologies for delay - just replied now, your reminder tweet worked '
pos,'I soaked my feet in some Epsom Salts as well. '
pos,'Ok I calm  Ranting over for now.'
pos,'USER I like the non-random fucks a lot more, that\'s all.  '
pos,'I seriously always miss my first class on MW. Now I have to go give a ceremonial speech. oh joy.  speech class is kinda of a joke.'
pos,'Do you hate the iMac because it looks edible  or because (it must be) soooo slow?  Or not a Mac guy?'
pos,'Heading out in a bit. Merry Christmas again, have a lovely rest of your day, and all new followers - thank you, you\'re the best gift .'
pos,'Man, wanneer gaat dit stoppen. Too much calls for two people! '
pos,'looks like I\'m gonna have the first white Christmas of my life. I\'m kind of digging the colder weather up here in WA '
pos,'I highly encourage you to follow USER  What do you have to loose?  Nothing, so do it.  Pretty please?  '
pos,'Ok.... Have a great time, and dont forget to click pics '
pos,'Welllll I\'m supposed to go out to dinner with Rachel....but the roads are icy and they actually closed down the main interstate. crap '
pos,'4 seadragon 2 b on WM device,u need 2 hv decent mobile gpu 1st.tat\'s y it\'s possible on iphone.look at nvdia phones,they hv gpu '
pos,'4 seadragon 2 b on WM device,u need 2 hv decent mobile gpu 1st.tat\'s y it\'s possible on iphone.look at nvdia phones,they hv gpu '
pos,'Mate this year all my shopping has been done on Ebay & Amazon. Didn\'t even leave the couch & it is all coming too me '
pos,'Thanks! I\'ll check it out when I get back to my car. '
pos,'I don\'t know if I can say '
pos,'- Thanks for the follow! '
pos,'w00t! made it! fireworks were very pretty, and it stopped raining just in time to not have water in your eyes '
pos,'i\'m done now. just had to get that off my chest '
pos,' LOL!!!! BACON N EGGGS WAZ DA HIZZZNIT MISSSY. NING WHAT CHU GETTTIN ME FO XMAS LOL JK. NOTE TO MY SELF-GET A LAPTOP SOON MOS DEF-_-\"'
pos,'Its legit. Im sick & claiming that gaskarth gave me the clap clap & its just now showing up. u should bring me starbucks or soup. Or both '
pos,'Just finished designing business cards, finally. now off to bed so santa can come '
pos,'Hi Debra, I follow you. I enjoy your nightly tweets '
pos,'i think USER is in for some pissed-off tweets now eh '
pos,'I like your \"exacting\" ways.   I\'ll find out soon and let you know.  You picking up anything off the list?'
pos,'Lots of Ebay sales today...I guess everyone is like me & waits until the last minute to do their Christmas shopping '
pos,' It\'s definitely a fantastic idea. I do have a friend that has dreads, I think she still does. Hmmm...I\'m thinking holiday gifts'
pos,'903 i think taylor swift reads your blog. she\'s counting down the top 50 videos on her fingers like you did with MN sessions. '
pos,'leosash doing good man... me in AdventNet chennai as well '
pos,'\"BONUS GIFT\" to go with the gift card? '
pos,'It\'s nice to know I\'m not the only one cleaning today for company. I don\'t want to be a slattern either - whatever that is! '
pos,'Elmer sounds like you need to enable it in your tools/addons first '
pos,'- I do! I do!  I can\'t release the numbers because we don\'t do that anymore but it was more than #7.'
pos,'Wow , thanks bunches...Please leave 5 stars as 4 stars has been confused with \"not good enough to sell on eBay\" '
pos,'Going to a party! Theme: some personal achivements + the host is getting half year older '
pos,'Good night Twits...'
pos,'Just did 400 situps :O now, its shower time '
pos,'- zomg, i &lt;3 zoo lights! i will go either night! that is ... if i\'m invited '
pos,'yeah, a decentralized mortgage bailout plan. Instead of govt. asking for tax, businesses can collect from everyone '
pos,'see, u ARE brilliant! \'member u said that l8r! new rez = have drinks this year w/you instead of talking abt it in a parking lot '
pos,'Alex just called me on the way home to have me listen to a Hawaiian Christmas song, lol. I have the coolest husband ever! Still painting '
pos,'(I focus on Web Platform and developers, for those who don\'t know, but sit on a team that works on Silverlight too) '
pos,'When you come in June this year, I will try to find you better weather!  it is always colder on land than in boat...'
pos,'Just finishing a few hours of practice with mom and L to sing in church tomorrow. '
pos,'Welcome! Thanks for following! '
pos,'I like the new picture '
pos,'just posted a new wedding in the blog  huge congratulations Jessica+will! URL'
pos,'just posted a new wedding in the blog  huge congratulations Jessica+will! URL'
pos,'welcome back '
pos,'Models can put their own clothes on. '
pos,'thanks for the rt hon.  You are the best! '
pos,'cool. The MAD school just did really well in the RAE  I\'m based at Harrow, bit of a trek from Surbiton. Ru in Surbiton?'
pos,'was late from work yesterday n so maybe never heard that. didn\'t see it on twitter so i felt that it wasn\'t on news '
pos,'I try '
pos,'I just wanted to see if I could make you sing it...and I could!! Thanks '
pos,'Heard a commercial for the Jared Galleria of Jewelry today and had a funny Metamor City crossover moment. \"It can only be Jared\", indeed. '
pos,'off for a few drinks. later folks '
pos,'Interesting page on the top London twitterers... URL check out #9 '
pos,'Slumdog Millionaire was a thrilling story about survival and love.  See it!  And for the record, i loved the bollywood ending'
pos,'Setting up my new OS  no more vmware!!!!!!!!!!!!'
pos,'- good one '
pos,'Wal-mart '
pos,'the way I see it...there\'s a reason I\'m not asleep...must be something for me to do. Once I do it...I sleep better. '
pos,'That and the Hot Dog Song on Micky Mouse Club House  LOL!'
pos,'I\'m afraid Twitter has caused me to be a lot more talkative during the day than I usually am. '
pos,'Adrenaline + Dopamine is my favorite hormone/neurotransmitter combination. Climbing rocks '
pos,'Glad you spelled it correctly ))) unlike myself'
pos,'I got carded at the grocery store today. It also happens to be my 37th birthday. What a great gift from the checkout girl. '
pos,'Just woke after a 2 hour \'nanna nap\' '
pos,'My latest crush in bollywood...katrina is voted the sexiest as per some survey '
pos,'thanx for the tips! will check them out '
pos,'Also, Machina. Hope you\'re having fun! '
pos,'ha ha! nice one. liked it '
pos,'have you stolen my book collection?  Bought Black Swan haven\'t read it yet. Made to Stick is grt URL'
pos,'and to you, miranda '
pos,'A Ha\'s awesome hit \"Take On Me\" popped up on my ipod and totally made my day.  '
pos,'atta boy! Now its your turn '
pos,'nothing beats starting the day with that kind of coffee shop service '
pos,'How do you measure this year in your life?  Measure in love, of course. '
pos,'I know  Ctunnel is a web proxy, which means you accessed your sites directly from a USA proxy.'
pos,'Merry almost christmas '
pos,'work mode OFF and creativity mode ON. google \"stepford wife CEO\"  '
pos,'Morning! Good luck with the job. ... They were oatmeal raisin '
pos,'- Let\'s just say, I thought the other one fit you a little better...not to say that you\'re not as sweet as you can be anyway '
pos,'thnx zal ik zeker gebruiken voor een volgende \'kerstsessie\'  , nu weer toe aan meer \' eigen\' muziek'
pos,'cool, I\'ve been at it only since November 2000 '
pos,'Pretty lights! Merry Christmas neighbour! from quiet Maze Hill. '
pos,'service idea for you: help DC/east coast startups get exposure on the west coast - you know both scenes, after all '
pos,'service idea for you: help DC/east coast startups get exposure on the west coast - you know both scenes, after all '
pos,'elated.  renewed energy'
pos,'Have a very blessed Christmas! '
pos,'You should run for president of the condo  #DelBocaVista'
pos,'- Welcome & thx 4 the follow! : )  And I hear it\'s your BIRTHDAY yes?  Sooo a very Happy B-day 2 u!  Xtra Angel Blessings!'
pos,'that\'s really cool. Congrats. '
pos,'I had changed it before but it didn\'t work so I changed it back..changing it back yet again now '
pos,'sneak preview time  There\'s a little spider logo on the ticket, so it\'s probably going to be horror...'
pos,' it was a sleepless week! and filled with dreams bout the book! i was obssessed!'
pos,'Okay, husband is insisting I go and take a shower -- he\'s horrible like that -- please, feel free to join me (URL) '
pos,'- i just realized i put a \"\" after all 3 of the last twitters to you. Lol'
pos,'Hahaha... I guess I m loser now. I dont go out much! When I get my new job, maybe I will visit Longhis '
pos,'Haha. It\'s very sweet. ) It\'s perfect for a couple. :D'
pos,'Making Dinner...steak, risotto and salad '
pos,'wow, that\'s something! The person I gave the bag to loved it, btw. Thanks again. Next time I\'ll buy for myself'
pos,'Why won\'t Twitter Tools send tweets for my blog posts?  '
pos,'I guess it turned out OK.  Better Than Ezra was - well - better than Ezra '
pos,'it\'s cool '
pos,'getting ready play some WOW '
pos,'going good so far!! I haven\'t had breakfast yet, and you are already talking about lunch '
pos,'Im frm OU Campus.. '
pos,'Simple things : )  Being less than one point away from breaking into the Top 50 Twitter Elite in Austin URL'
pos,'There snow flakes are huge! '
pos,'wes should lean not to leave his stuff signed into my laptop  \n- LOVE BIANCA.'
pos,'Going to have dinner - Pizza here I come '
pos,'Ok we\'re definitely having fun now. Damn some of us are just as immature than ever. One more Guinness and I\'ll be xtra funny! '
pos,'Wedding was long - ended USER 4am. Bride was beautiful!  Hope I don\'t have to go back 2 Sun & Sand USER Juhu 4 USER least a few more yrs!'
pos,'Thanks sweetie! We\'re looking forward to publicly \"letting go\" there. '
pos,'I said \"fittin\"  to rep your Southern brethren! That\'s not even my lingo shawty!!! '
pos,'headed to bruns to get money from clients, go to michaels, grab lunch all in one hour. wish me luck '
pos,'LOL go to bed girl '
pos,'long as they don\'t throw up..oops, did I really say that? '
pos,'I am so glad that I can actually say that I love my job and the people I work with !'
pos,'Hey Robert! Sorry about the cutoff DM. Things are awesome. And you? '
pos,'RT USER Got a Free car wash. Finally got some rain in socal &lt;----LOVE THAT ATTITUDE Mike! : )  I gotta a free car wash  in Vegas 2!'
pos,'dude I love Seinfeld  funny episode too when the human fund came out'
pos,'Montana is beautiful country  ... Nice and remote ;)'
pos,'Jann is definitely my German counterpart, he\'s my Deutche bro thru&thru, I will miss him. Here\'s to one of my best semesters! '
pos,'So very very jelis. :/ And devastated. I just can\'t top Johnny, no matter how hard I try. ;)'
pos,'Hour 1 wedding prep. Everything a-ok... And to keep it that way twitter updates go bye bye '
pos,'I have 2 '
pos,'Cop car behind me and one in front of me...and I\'m tweeting! I think I\'ve earned the title of risk taker..or idiot. we\'ll see '
pos,'Sending some good postive vibes !!!!!  Positive karma is important : )'
pos,'Sending some good postive vibes !!!!!  Positive karma is important : )'
pos,'Sending some good postive vibes !!!!!  Positive karma is important : )'
pos,'Hehe, I know, provocative is it not? '
pos,'fresh air, excercise, meet interesting wildlife (that can\'t bit or scratch) - what\'s not to like?  '
pos,'Genius game. Once played at university. My friend got the chilli on the first go. We enjoyed the other 11 chocolates '
pos,'Hey. Still addicted to the blog '
pos,'OK Math teachers... this one is for you URL Parody of Supersonic '
pos,'ahhh, what a day. Creating a new free video training course for you... \"MyBusinessMasteryBlueprint\" . Dumping snow, perfect day '
pos,'compared to yesterday\'s Balmy Breezes it is positively NIPPLY out dere   '
pos,'DOES YOU HERE THAT EVERYONE! I WANT MORE GROUPIES \'HINTHINT\' follow me  you know you want to'
pos,'nyte twiiter '
pos,'Hey Tweeps, you guys can get me one of these for X-mas URL  Thanks  XXL please ;)'
pos,'no, not on billboards of any kind. '
pos,'starting thursday he has no choice  what I make is what he gets! no snaeaking burgers or nothing..&gt; I have my eye on him!'
pos,'I could have totally sprained my finger I tried to click it so fast.  You should warn a guy before you do that...serious '
pos,'Lol They\'re playing in an hour i\'m really excited '
pos,'still can\'t believe the Dolphins are tied for first place in December. this time last year they were 0-13 '
pos,'Thanks.   (I should know better by now...)'
pos,'i had the find the almond in the rice pudding. Twas fun '
pos,'aahhh Milk was sooo GOOD n house bunny omg  im jealous that i still dont have it yet.'
pos,'YAYYYYYYYYYYYYY '
pos,'Y!:church.. then party USER pagcor..'
pos,'Is twittering to avoid editing. Now on page 4/30 '
pos,'At least you didn\'t Rick-roll me ... THanks for that '
pos,'1734 more followers until 2000! '
pos,'Hope everyone enjoyed their christmas day '
pos,'thanks for the follow! i\'m originally from Louisville. i hope you have fun on your trip there. i love it. '
pos,'I think I\'ll pick a piece of my jewelry and take it with me on my last minute errands trip today - PIF to someone '
pos,'off... gotta get ready and rush to work!!! chao all '
pos,'just hung around with my couzins, too cold for anything else '
pos,'RT USER thanks for nomination USER everyone should follow your lead URL (That goes w/o saying, right? '
pos,'Good morning every 1! and good luck on all u do 2day! '
pos,'Thanks for reposting my piece about Day to End Violence! Looks like it\'s gettin\' around. '
pos,'Thanks for reposting my piece about Day to End Violence! Looks like it\'s gettin\' around. '
pos,'I just track back through the tweets in the tweetversation. '
pos,'good night '
pos,'Finally feeling good about things.... USER I just thought I\'d say... '
pos,'lol omg that\'s awesome '
pos,'Being in a abeautiful state, I can imagine. But the orange glow of  steel mills rusting in a sunset has its own allure.  '
pos,'love this one! '
pos,'I like your first explaination better; now that I know what you mean. '
pos,'makin another round of cookies & shortbread before heading to our first round of family Christmases.  Happy Saturday everyone!  '
pos,'Morning '
pos,'i\'m positive  good night poodle lol.'
pos,'i\'m positive  good night poodle lol.'
pos,'hehe... good thing we can work w/ many minds on this... but hey, aren\'t we turning to you and USER for that part?  #svc'
pos,'safe travels! See you soon '
pos,'I am trying to play fair '
pos,'My 9 year old niece sent an email apologizing for not getting back to me earlier as she has been \"SOOOOOOOO busy\"    Too funny!'
pos,'Ok cool. I can probably come up with around 250 to 500 word posts twice a week! '
pos,'Ok cool. I can probably come up with around 250 to 500 word posts twice a week! '
pos,'Always nice to have \"celebrity\" commenter, eh? '
pos,'I watched that movie the other night! great move, made me smile   enjoy the day'
pos,'Merry Christmas, Twitterers!! (It is officially Christmas Eve here...so I can say that.)  URL'
pos,'that is the second photo I have seen of you being licked - you must taste good '
pos,'Just enjoying a lazy day.  '
pos,'nothin nothin at all '
pos,'You\'re doing the right thing; it\'s only right and awesome to give credit.  I just wouldn\'t call it a retweet is all. '
pos,'dUSER #anyasks recipe for long flights: power up the iPod. grab a stack of books. sip a Cabernet '
